hhid,areaid,treatment,hh_edu,hh_gender,hh_size,children,old_biz,area_pop_base,area_debt_total_base,area_business_total_base,area_exp_pc_mean_base,area_literate_head_base,area_literate_base,anyloan_amt_2,informal_amt_2,female_biz_pct_2,hours_week_2,durables_exp_mo_2,temptation_exp_mo_2,total_exp_mo_2,bizprofit_2,bizrev_2,bizemployees_2,girls_school_2,bizassets_2
5791,82,0,0.0,1.0,1.0,1.0,1.0,2,1,0,1,0,1,11800.0,8496.38507136497,0.0,48.0,236.0107,666.3831,3395.4998,274.88306,291.54263,0.0,,1665.9579
5792,82,0,1.0,1.0,1.0,1.0,1.0,2,1,0,1,0,1,16000.0,13327.662857043091,,40.0,20.824472,374.8405,2536.421,0.0,0.0,0.0,1.0,0.0
5793,82,0,1.0,1.0,3.0,2.0,1.0,2,1,0,1,0,1,5000.0,0.0,,14.0,34.707455,683.0427,9649.228,0.0,0.0,0.0,0.0,0.0
5794,82,0,0.0,1.0,1.0,0.0,0.0,2,1,0,1,0,1,,,,,,,,,,,,
5795,82,0,1.0,0.0,3.0,1.0,0.0,2,1,0,1,0,1,0.0,0.0,0.0,36.0,13.882981,0.0,3339.968,1832.5536,19325.111,0.0,,0.0
5796,82,0,1.0,1.0,3.0,2.0,1.0,2,1,0,1,0,1,0.0,0.0,0.0,24.0,138.82982,0.0,3061.4753,1999.1494,4498.0864,0.0,,5414.363
5797,82,0,0.0,1.0,1.0,2.0,1.0,2,1,0,1,0,1,40000.0,0.0,,40.0,1006.5162,333.19156,7555.6743,0.0,0.0,0.0,,0.0
5798,82,0,1.0,1.0,3.0,3.0,1.0,2,1,0,1,0,1,53000.0,0.0,1.0,135.0,645.55865,583.08527,7957.725,2902.9316,3111.1763,0.0,0.0,0.0
5799,82,0,0.0,1.0,2.0,2.0,1.0,2,1,0,1,0,1,25500.0,0.0,0.0,68.0,291.54263,0.0,7640.083,323.19583,395.66498,0.0,1.0,0.0
5800,82,0,0.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,86750.0,4789.628839249861,0.8,108.0,888.5108,708.0321,6542.7715,5458.5107,9532.611,0.0,0.0,0.0
5801,82,0,1.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,1000.0,0.0,,9.0,208.24474,441.47882,5726.036,0.0,0.0,0.0,1.0,0.0
5802,82,0,0.0,1.0,2.0,0.0,0.0,2,1,0,1,0,1,157000.0,0.0,,36.0,333.19156,832.97894,9266.891,0.0,0.0,0.0,,0.0
5803,82,0,0.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,,,,,,,,,,,,
5804,82,0,0.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,70000.0,0.0,0.5,3.0,354.01602,583.08527,11153.311,-32.48618,383.17032,0.0,1.0,5580.959
5805,82,0,0.0,1.0,2.0,2.0,0.0,2,1,0,1,0,1,12000.0,0.0,,103.0,138.82982,916.2768,5434.077,0.0,0.0,0.0,1.0,0.0
5806,82,0,0.0,1.0,0.0,0.0,0.0,2,1,0,1,0,1,,,,,,,,,,,,
5807,82,0,0.0,1.0,1.0,2.0,0.0,2,1,0,1,0,1,1200.0,999.5747142782318,,48.0,69.41491,41.648945,5163.081,0.0,0.0,0.0,1.0,0.0
5808,82,0,0.0,1.0,3.0,1.0,0.0,2,1,0,1,0,1,105100.0,1749.2557499869058,,116.0,145.77132,0.0,15733.307,0.0,0.0,0.0,0.0,0.0
5809,82,0,0.0,1.0,3.0,2.0,0.0,2,1,0,1,0,1,193000.0,0.0,,162.0,4171.8364,1999.1494,20228.893,0.0,0.0,0.0,0.0,0.0
5810,82,0,1.0,1.0,3.0,2.0,0.0,2,1,0,1,0,1,30000.0,16659.578571303864,,126.0,0.0,537.2714,5331.898,0.0,0.0,0.0,0.0,0.0
5811,82,0,1.0,1.0,1.0,1.0,0.0,2,1,0,1,0,1,1000.0,832.9789285651932,,0.0,20.824472,0.0,2302.354,0.0,0.0,0.0,,0.0
5812,82,0,0.0,1.0,2.0,0.0,0.0,2,1,0,1,0,1,2000.0,0.0,,140.0,3668.5781,3373.5647,17705.105,0.0,0.0,0.0,0.5,0.0
5813,82,0,0.0,1.0,2.0,0.0,0.0,2,1,0,1,0,1,,,,,,,,,,,,
5814,82,0,0.0,1.0,2.0,2.0,0.0,2,1,0,1,0,1,37800.0,666.3831428521546,,50.0,428.29,1082.8726,6509.592,0.0,0.0,0.0,,0.0
5815,82,0,1.0,1.0,1.0,2.0,0.0,2,1,0,1,0,1,53000.0,0.0,0.0,80.0,180.47876,1749.2557,5449.9033,2498.9368,2498.9368,0.0,0.0,0.0
5816,82,0,1.0,1.0,3.0,2.0,0.0,2,1,0,1,0,1,105000.0,87462.78749934529,0.0,56.0,187.42027,166.59578,8209.008,0.0,0.0,0.0,,0.0
5817,82,0,1.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,0.0,0.0,,81.0,0.0,291.54263,3683.919,0.0,0.0,0.0,1.0,0.0
5818,82,0,0.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,24000.0,16659.578571303864,,32.0,0.0,41.648945,4361.061,0.0,0.0,0.0,1.0,0.0
5819,82,0,0.0,1.0,1.0,1.0,0.0,2,1,0,1,0,1,,,,,,,,,,,,
5820,82,0,0.0,1.0,1.0,2.0,0.0,2,1,0,1,0,1,25000.0,8329.789285651932,,70.0,277.65964,916.2768,7292.314,0.0,0.0,0.0,1.0,0.0
5821,82,0,1.0,1.0,1.0,1.0,0.0,2,1,0,1,0,1,33000.0,0.0,,0.0,55.531925,499.78735,3455.4744,0.0,0.0,0.0,,0.0
5822,82,0,0.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,36000.0,832.9789285651932,,60.0,159.6543,666.3831,6752.4053,0.0,0.0,0.0,1.0,0.0
5823,82,0,0.0,1.0,2.0,1.0,0.0,2,1,0,1,0,1,91600.0,10912.02396420403,,80.0,1499.3622,2107.4368,11653.931,0.0,0.0,0.0,1.0,0.0
5824,82,0,1.0,1.0,1.0,0.0,0.0,2,1,0,1,0,1,,,,,,,,,,,,
5825,82,0,1.0,1.0,2.0,2.0,0.0,2,1,0,1,0,1,,,,,,,,,,,,
5826,82,0,0.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,25600.0,20824.47321412983,1.0,90.0,458.13843,499.78735,9928.554,5035.3574,17030.254,0.0,0.5,0.0
5827,82,0,1.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,10500.0,416.4894642825966,,69.0,312.3671,341.52136,5284.1406,0.0,0.0,0.0,1.0,0.0
5828,82,0,1.0,1.0,3.0,2.0,0.0,2,1,0,1,0,1,295000.0,149936.20714173478,1.0,32.0,763.564,249.89368,8900.38,191.58516,391.5001,0.0,0.0,2498.9368
5829,82,0,0.0,1.0,3.0,0.0,0.0,2,1,0,1,0,1,26000.0,0.0,,96.0,8600.507,433.14905,20359.95,0.0,0.0,0.0,1.0,0.0
5830,82,0,1.0,1.0,2.0,1.0,0.0,2,1,0,1,0,1,4000.0,3331.915714260773,,0.0,20.824472,1790.9047,4479.4834,0.0,0.0,0.0,,0.0
5831,82,0,0.0,1.0,2.0,0.0,0.0,2,1,0,1,0,1,20000.0,0.0,,308.0,69.41491,832.97894,6102.681,0.0,0.0,0.0,,0.0
5832,82,0,1.0,1.0,1.0,1.0,0.0,2,1,0,1,0,1,60000.0,0.0,,76.0,124.94684,1124.5216,7406.5713,0.0,0.0,0.0,,0.0
5833,82,0,1.0,1.0,2.0,2.0,0.0,2,1,0,1,0,1,61700.0,12494.683928477898,,48.0,298.4841,508.11716,8016.45,0.0,0.0,0.0,1.0,0.0
5834,82,0,0.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,15000.0,12494.683928477898,,18.0,360.95752,249.89368,8565.245,0.0,0.0,0.0,0.0,0.0
5835,82,0,0.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,103000.0,0.0,,212.0,208.24474,166.59578,14217.284,0.0,0.0,0.0,,0.0
5836,82,0,0.0,1.0,0.0,0.0,0.0,2,1,0,1,0,1,0.0,0.0,,48.0,104.12237,1249.4684,4435.4736,0.0,0.0,0.0,,0.0
5837,82,0,0.0,1.0,2.0,2.0,0.0,2,1,0,1,0,1,91500.0,37484.051785433694,,0.0,347.07455,166.59578,5907.2085,0.0,0.0,0.0,1.0,0.0
5838,82,0,0.0,1.0,3.0,2.0,0.0,2,1,0,1,0,1,121000.0,832.9789285651932,0.0,96.0,79.82715,83.29789,3651.6409,3266.1104,14993.621,0.0,0.0,3331.9158
5839,82,0,0.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,177600.0,12994.471285617014,,60.0,51.367035,491.45758,7162.369,0.0,0.0,0.0,,0.0
5840,82,0,0.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,89000.0,49978.73571391159,0.0,0.0,138.82982,841.3087,7021.735,1332.7662,1665.9579,0.0,0.0,5539.31
5841,82,0,0.0,1.0,2.0,2.0,0.0,2,1,0,1,0,1,30000.0,16659.578571303864,,72.0,45.11969,24.989368,5603.3105,0.0,0.0,0.0,1.0,0.0
5842,82,0,1.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,57000.0,37484.051785433694,,86.0,208.24474,41.648945,6175.7056,0.0,0.0,0.0,0.0,0.0
5843,82,0,1.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,188000.0,119948.96571338782,,16.0,482.43362,541.4363,9945.699,0.0,0.0,0.0,0.5,0.0
5844,82,0,0.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,287000.0,141606.41785608284,,80.0,83.29789,1332.7662,9250.647,0.0,0.0,0.0,1.0,0.0
5845,82,0,1.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,55000.0,0.0,,32.0,118.00535,708.0321,6081.718,0.0,0.0,0.0,1.0,0.0
5846,82,0,0.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,120000.0,0.0,1.0,50.0,312.3671,416.48947,8531.51,392.33307,416.48947,0.0,1.0,3998.2988
5847,82,0,0.0,1.0,3.0,2.0,0.0,2,1,0,1,0,1,31000.0,12494.683928477898,,60.0,562.2608,0.0,10650.469,0.0,0.0,0.0,1.0,0.0
5848,82,0,0.0,1.0,2.0,2.0,0.0,2,1,0,1,0,1,70000.0,16659.578571303864,0.0,126.0,225.59845,83.29789,4075.3494,4747.98,4997.8735,0.0,1.0,0.0
5849,82,0,0.0,1.0,2.0,0.0,0.0,2,1,0,1,0,1,60000.0,49978.73571391159,,132.0,336.66232,0.0,5699.2417,0.0,0.0,0.0,,0.0
5850,82,0,1.0,1.0,1.0,1.0,0.0,2,1,0,1,0,1,60000.0,41648.94642825966,,69.0,1051.6359,249.89368,4394.38,0.0,0.0,0.0,,0.0
5851,82,0,1.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,0.0,0.0,,48.0,0.0,0.0,2071.3408,0.0,0.0,0.0,1.0,0.0
5852,82,0,0.0,1.0,1.0,2.0,0.0,2,1,0,1,0,1,82000.0,41648.94642825966,,0.0,864.21564,249.89368,10641.723,0.0,0.0,0.0,0.0,0.0
5853,82,0,0.0,1.0,2.0,3.0,0.0,2,1,0,1,0,1,0.0,0.0,,84.0,48.59044,249.89368,3885.708,0.0,0.0,0.0,1.0,0.0
5854,82,0,0.0,1.0,3.0,2.0,0.0,2,1,0,1,0,1,60000.0,8329.789285651932,,102.0,69.41491,166.59578,7709.776,0.0,0.0,0.0,1.0,0.0
5855,82,0,1.0,1.0,1.0,2.0,0.0,2,1,0,1,0,1,119000.0,0.0,,48.0,1992.208,1249.4684,6787.39,0.0,0.0,0.0,1.0,0.0
5856,82,0,1.0,1.0,2.0,2.0,0.0,2,1,0,1,0,1,15000.0,4164.894642825966,,54.0,298.4841,283.21283,4405.3477,0.0,0.0,0.0,0.0,0.0
5857,82,0,0.0,1.0,3.0,1.0,0.0,2,1,0,1,0,1,7000.0,0.0,,88.0,0.0,191.58516,3821.9854,0.0,0.0,0.0,,0.0
5858,82,0,1.0,0.0,0.0,1.0,0.0,2,1,0,1,0,1,,,,,,,,,,,,
5859,82,0,0.0,1.0,2.0,2.0,0.0,2,1,0,1,0,1,195200.0,8329.789285651932,1.0,232.0,0.0,441.47882,6818.071,208.24474,249.89368,0.0,,11994.896
5860,82,0,1.0,1.0,3.0,3.0,0.0,2,1,0,1,0,1,177000.0,0.0,0.0,362.0,347.07455,124.94684,27351.973,3484.3508,4733.8193,0.0,0.0,4331.49
5861,82,0,1.0,1.0,2.0,1.0,0.0,2,1,0,1,0,1,480000.0,83297.89285651932,0.0,105.0,138.82982,2332.341,9528.723,8746.278,48729.266,0.0,0.0,0.0
5862,82,0,1.0,0.0,1.0,0.0,0.0,2,1,0,1,0,1,5500.0,0.0,,15.0,451.1969,166.59578,8338.118,0.0,0.0,0.0,,0.0
5863,86,0,1.0,0.0,3.0,2.0,1.0,1,3,3,3,0,0,600.0,0.0,0.0,88.0,201.30324,0.0,13481.001,57683.79,74343.37,0.0,0.5,51144.906
5864,86,0,1.0,1.0,2.0,0.0,1.0,1,3,3,3,0,0,0.0,0.0,,192.0,0.0,49.978737,4609.1504,0.0,0.0,0.0,,0.0
5865,86,0,1.0,1.0,2.0,3.0,0.0,1,3,3,3,0,0,500.0,0.0,1.0,0.0,208.24474,166.59578,3965.2576,3998.2988,3998.2988,0.0,0.0,0.0
5866,86,0,1.0,1.0,3.0,3.0,1.0,1,3,3,3,0,0,97000.0,66638.31428521546,0.5,76.0,138.82982,716.3619,8271.48,3097.0156,7012.0166,0.0,0.0,5414.363
5867,86,0,0.0,1.0,1.0,2.0,0.0,1,3,3,3,0,0,3000.0,0.0,,60.0,180.47876,333.19156,7690.8945,0.0,0.0,0.0,,0.0
5868,86,0,1.0,1.0,3.0,3.0,1.0,1,3,3,3,0,0,50000.0,0.0,0.5,124.0,1513.2451,1699.277,11373.771,4677.177,10066.551,0.0,1.0,3748.4053
5869,86,0,1.0,1.0,3.0,3.0,1.0,1,3,3,3,0,0,154000.0,128278.75499903975,,28.0,10.412236,74.9681,4083.8179,0.0,0.0,0.0,0.6666667,0.0
5870,86,0,0.0,1.0,3.0,3.0,1.0,1,3,3,3,0,0,200000.0,83297.89285651932,0.5,96.0,277.65964,0.0,12859.946,-16409.686,,2.0,1.0,26821.922
5871,86,0,0.0,1.0,3.0,3.0,0.0,1,3,3,3,0,0,201000.0,166595.78571303864,0.0,176.0,208.24474,0.0,16988.605,3456.8625,13452.609,0.0,0.0,3331.9158
5872,86,0,1.0,1.0,3.0,2.0,0.0,1,3,3,3,0,0,300000.0,249893.67856955796,0.33333334,0.0,263.77664,1499.362,9634.235,16388.861,22802.799,0.0,0.5,3331.9158
5873,86,0,0.0,1.0,3.0,3.0,1.0,1,3,3,3,0,0,10000.0,8329.789285651932,0.0,40.0,0.0,249.89368,3824.0676,6280.661,9912.449,0.0,1.0,1665.9579
5874,86,0,0.0,1.0,3.0,2.0,0.0,1,3,3,3,0,0,1000.0,832.9789285651932,,16.0,208.24474,666.3831,11675.589,0.0,0.0,0.0,1.0,0.0
5875,86,0,0.0,1.0,3.0,1.0,0.0,1,3,3,3,0,0,300000.0,0.0,0.0,118.0,8711.571,1811.7291,27215.086,3748.4053,4581.3843,0.0,0.0,0.0
5876,86,0,1.0,1.0,2.0,0.0,0.0,1,3,3,3,0,0,60000.0,4164.894642825966,,72.0,3318.033,166.59578,9642.287,0.0,0.0,0.0,,0.0
5877,86,0,0.0,1.0,2.0,2.0,1.0,1,3,3,3,0,0,3000.0,0.0,0.5,26.0,34.707455,224.90431,4130.465,1162.8386,1882.5323,0.0,1.0,0.0
5878,86,0,1.0,1.0,3.0,2.0,0.0,1,3,3,3,0,0,200000.0,0.0,0.5,90.0,1378.5801,249.89368,10922.02,,,0.0,0.5,48937.51
5879,86,0,0.0,0.0,1.0,3.0,1.0,1,3,3,3,0,0,53000.0,41648.94642825966,,48.0,0.0,249.89368,3046.898,0.0,0.0,0.0,1.0,0.0
5880,86,0,1.0,1.0,1.0,0.0,1.0,1,3,3,3,0,0,0.0,0.0,1.0,84.0,333.19156,249.89368,3864.8835,1199.4896,5997.448,0.0,,0.0
5881,86,0,0.0,1.0,2.0,3.0,1.0,1,3,3,3,0,0,,,,,,,,,,,,
5882,86,0,0.0,1.0,2.0,3.0,1.0,1,3,3,3,0,0,,,,,,,,,,,,
5883,86,0,1.0,1.0,3.0,3.0,0.0,1,3,3,3,0,0,12000.0,9995.747142782318,,0.0,0.0,349.85114,4732.57,0.0,0.0,0.0,1.0,0.0
5884,86,0,0.0,1.0,3.0,3.0,1.0,1,3,3,3,0,0,,,,,,,,,,,,
5885,86,0,1.0,0.0,0.0,1.0,1.0,1,3,3,3,0,0,460500.0,16659.578571303864,1.0,20.0,69.41491,249.89368,40322.57,-3123.671,624.7342,0.0,,0.0
5886,86,0,1.0,0.0,3.0,1.0,1.0,1,3,3,3,0,0,80000.0,66638.31428521546,1.0,136.0,451.1969,0.0,3954.151,-499.78735,4498.0864,0.0,0.0,0.0
5887,86,0,0.0,1.0,3.0,2.0,0.0,1,3,3,3,0,0,,,,,,,,,,,,
5888,86,0,1.0,1.0,2.0,2.0,1.0,1,3,3,3,0,0,500000.0,249893.67856955796,0.0,182.0,2304.575,291.54263,11545.366,30986.816,99957.47,0.0,0.0,25155.963
5889,86,0,0.0,1.0,1.0,1.0,1.0,1,3,3,3,0,0,0.0,0.0,0.5,1.0,524.0826,0.0,8259.681,3533.4966,8579.683,0.0,1.0,2498.9368
5890,86,0,0.0,1.0,1.0,1.0,0.0,1,3,3,3,0,0,110000.0,83297.89285651932,1.0,52.0,0.0,1249.4684,3725.4983,-2915.4263,2082.4473,0.0,,0.0
5891,86,0,0.0,1.0,3.0,2.0,0.0,1,3,3,3,0,0,20000.0,16659.578571303864,0.0,223.0,34.707455,1249.4684,7253.858,1454.3812,2998.724,0.0,,0.0
5892,86,0,1.0,1.0,3.0,3.0,1.0,1,3,3,3,0,0,30000.0,24989.367856955796,0.0,30.0,359.56924,1374.4153,26547.04,71303.0,106829.55,6.0,1.0,84047.57
5893,86,0,0.0,1.0,1.0,0.0,1.0,1,3,3,3,0,0,70000.0,58308.524999563524,0.0,14.0,34.707455,583.08527,2565.9917,2234.0496,4831.278,0.0,0.0,1665.9579
5894,86,0,0.0,1.0,2.0,3.0,0.0,1,3,3,3,0,0,8000.0,0.0,,70.0,494.9283,478.9629,7431.63,0.0,0.0,0.0,0.5,0.0
5895,86,0,0.0,1.0,3.0,3.0,1.0,1,3,3,3,0,0,150600.0,124946.83928477898,0.0,77.0,159.6543,583.08527,12106.516,18742.025,149936.2,2.0,0.5,0.0
5896,86,0,0.0,1.0,2.0,0.0,0.0,1,3,3,3,0,0,112000.0,0.0,,56.0,159.6543,991.24493,16578.225,0.0,0.0,0.0,,0.0
5897,86,0,1.0,0.0,0.0,0.0,0.0,1,3,3,3,0,0,11600.0,8329.789285651932,,40.0,62.47342,916.2768,2216.1406,0.0,0.0,0.0,,0.0
5898,86,0,1.0,1.0,1.0,0.0,1.0,1,3,3,3,0,0,0.0,0.0,1.0,30.0,0.0,541.4363,2058.8464,1582.6599,5747.5547,0.0,,0.0
5899,86,0,1.0,1.0,2.0,2.0,0.0,1,3,3,3,0,0,,,,,,,,,,,,
5900,86,0,0.0,1.0,3.0,3.0,2.0,1,3,3,3,0,0,0.0,0.0,0.33333334,93.0,38.1782,124.94684,4399.795,7605.0977,13869.1,0.0,1.0,46230.332
5901,86,0,0.0,1.0,3.0,3.0,0.0,1,3,3,3,0,0,65000.0,0.0,,144.0,20.824472,499.78735,6327.169,0.0,0.0,0.0,0.0,0.0
5902,86,0,1.0,1.0,3.0,3.0,0.0,1,3,3,3,0,0,100000.0,83297.89285651932,,80.0,69.41491,291.54263,18408.834,0.0,0.0,0.0,0.25,0.0
5903,86,0,1.0,1.0,3.0,3.0,0.0,1,3,3,3,0,0,26600.0,5081.171464247678,,32.0,208.24474,299.8724,6377.0093,0.0,0.0,0.0,1.0,0.0
5904,86,0,0.0,1.0,2.0,0.0,0.0,1,3,3,3,0,0,100500.0,416.4894642825966,,108.0,458.13843,0.0,4498.086,0.0,0.0,0.0,1.0,0.0
5905,86,0,0.0,1.0,3.0,1.0,0.0,1,3,3,3,0,0,2100.0,0.0,,266.0,0.0,0.0,6248.5913,0.0,0.0,0.0,0.0,0.0
5906,86,0,0.0,1.0,3.0,3.0,0.0,1,3,3,3,0,0,3000.0,0.0,,140.0,312.3671,0.0,3790.6091,0.0,0.0,0.0,1.0,0.0
5907,86,0,1.0,0.0,0.0,0.0,0.0,1,3,3,3,0,0,,,,,,,,,,,,
5908,86,0,1.0,1.0,3.0,3.0,0.0,1,3,3,3,0,0,50000.0,0.0,,96.0,3678.9902,416.48947,15176.875,0.0,0.0,0.0,1.0,0.0
5909,86,0,0.0,1.0,2.0,2.0,1.0,1,3,3,3,0,0,170000.0,108287.26071347512,0.0,112.0,180.47876,416.48947,7357.7026,3248.618,4914.5757,0.0,0.5,0.0
5910,83,0,1.0,1.0,3.0,2.0,1.0,3,0,1,0,3,3,52000.0,0.0,0.0,56.0,1638.1919,83.29789,18788.12,,,10.0,1.0,7663.4062
5911,83,0,0.0,1.0,1.0,1.0,0.0,3,0,1,0,3,3,27200.0,999.5747142782318,,72.0,5341.4775,749.681,12533.418,0.0,0.0,0.0,1.0,0.0
5912,83,0,1.0,1.0,3.0,2.0,1.0,3,0,1,0,3,3,0.0,0.0,0.0,130.0,208.24474,0.0,12440.54,10245.641,22490.432,0.0,1.0,4164.8945
5913,83,0,1.0,1.0,3.0,3.0,1.0,3,0,1,0,3,3,20000.0,0.0,0.0,90.0,874.62787,0.0,10554.953,4997.8735,21657.451,0.0,0.25,0.0
5914,83,0,1.0,1.0,2.0,0.0,1.0,3,0,1,0,3,3,0.0,0.0,0.0,30.0,69.41491,0.0,2560.5774,3581.8093,12911.174,0.0,0.5,2498.9368
5915,83,0,1.0,1.0,3.0,1.0,1.0,3,0,1,0,3,3,54000.0,41648.94642825966,0.0,63.0,83.29789,174.92557,8489.582,11745.003,27488.305,0.0,0.0,0.0
5916,83,0,1.0,1.0,3.0,3.0,2.0,3,0,1,0,3,3,46000.0,0.0,0.0,70.0,1770.0802,166.59578,6266.222,9237.736,15410.11,0.0,1.0,1665.9579
5917,83,0,0.0,1.0,1.0,2.0,2.0,3,0,1,0,3,3,225700.0,8329.789285651932,0.0,84.0,832.97894,41.648945,6446.146,,,0.0,1.0,0.0
5918,83,0,0.0,1.0,3.0,3.0,1.0,3,0,1,0,3,3,30725.0,4768.804366035731,1.0,200.0,85.033264,749.681,22228.389,1665.9579,19283.463,0.0,1.0,2790.4795
5919,83,0,0.0,1.0,3.0,3.0,1.0,3,0,1,0,3,3,0.0,0.0,0.0,30.0,69.41491,416.48947,8536.6455,4373.139,9371.013,0.0,0.0,0.0
5920,83,0,0.0,1.0,2.0,0.0,2.0,3,0,1,0,3,3,212000.0,149936.20714173478,0.0,138.0,513.67035,2498.9368,14116.493,8725.454,44276.996,0.0,,9246.066
5921,83,0,0.0,1.0,1.0,1.0,1.0,3,0,1,0,3,3,211500.0,66638.31428521546,1.0,180.0,1801.3169,2582.2346,11361.416,753.01294,7983.27,0.0,1.0,3623.4583
5922,83,0,0.0,1.0,2.0,1.0,1.0,3,0,1,0,3,3,67000.0,24989.367856955796,1.0,63.0,1388.2982,3290.2668,14975.851,9118.62,19158.516,0.0,1.0,0.0
5923,83,0,0.0,1.0,1.0,0.0,1.0,3,0,1,0,3,3,0.0,0.0,0.0,56.0,3845.586,83.29789,14279.758,,,10.0,,6663.8315
5924,83,0,0.0,1.0,3.0,3.0,0.0,3,0,1,0,3,3,17000.0,12494.683928477898,0.0,84.0,451.1969,1082.8726,8511.656,8413.087,10495.534,0.0,,3331.9158
5925,83,0,0.0,1.0,1.0,0.0,1.0,3,0,1,0,3,3,88000.0,49978.73571391159,0.0,118.0,173.53728,249.89368,8903.989,7163.6187,17159.365,0.0,,0.0
5926,83,0,1.0,1.0,3.0,1.0,1.0,3,0,1,0,3,3,,,,,,,,,,,,
5927,83,0,0.0,1.0,3.0,3.0,1.0,3,0,1,0,3,3,500000.0,0.0,0.0,97.0,2852.953,832.97894,28179.676,17076.068,20407.984,0.0,1.0,162056.05
5928,83,0,0.0,1.0,3.0,3.0,1.0,3,0,1,0,3,3,50000.0,41648.94642825966,,84.0,41.648945,0.0,6907.8945,0.0,0.0,0.0,1.0,44980.863
5929,83,0,0.0,1.0,3.0,3.0,1.0,3,0,1,0,3,3,0.0,0.0,0.0,128.0,138.82982,1249.4684,13648.359,13380.974,42431.113,0.0,,13910.748
5930,83,0,1.0,1.0,1.0,1.0,0.0,3,0,1,0,3,3,34000.0,19991.494285564637,0.0,0.0,69.41491,583.08527,4619.007,34152.137,37484.05,0.0,,6747.1294
5931,83,0,1.0,1.0,3.0,3.0,1.0,3,0,1,0,3,3,112000.0,0.0,,120.0,909.3354,24.989368,12497.183,0.0,0.0,0.0,1.0,0.0
5932,83,0,1.0,1.0,1.0,0.0,1.0,3,0,1,0,3,3,118000.0,83297.89285651932,1.0,62.0,34.707455,41.648945,12438.874,249.89368,499.78735,0.0,,0.0
5933,83,0,1.0,1.0,2.0,1.0,0.0,3,0,1,0,3,3,22000.0,18325.53642843425,,64.0,229.06921,416.48947,5361.6074,0.0,0.0,0.0,1.0,0.0
5934,83,0,1.0,1.0,1.0,2.0,1.0,3,0,1,0,3,3,40000.0,20824.47321412983,0.0,24.0,145.77132,0.0,4153.122,6497.236,12494.684,0.0,,1665.9579
5935,83,0,0.0,0.0,1.0,0.0,1.0,3,0,1,0,3,3,0.0,0.0,1.0,0.0,347.07455,0.0,5660.092,699.7023,6763.789,0.0,,0.0
5936,83,0,0.0,1.0,0.0,0.0,1.0,3,0,1,0,3,3,12000.0,9995.747142782318,0.0,60.0,374.84055,208.24474,4008.8496,3665.1072,7496.8105,0.0,,0.0
5937,83,0,0.0,1.0,2.0,2.0,1.0,3,0,1,0,3,3,0.0,0.0,,62.0,145.77132,249.89368,6795.1646,0.0,0.0,0.0,1.0,0.0
5938,83,0,1.0,1.0,2.0,2.0,1.0,3,0,1,0,3,3,105000.0,83297.89285651932,0.0,77.0,55.531925,416.48947,3989.414,3590.1392,16084.823,0.0,,9246.066
5939,83,0,1.0,1.0,3.0,3.0,1.0,3,0,1,0,3,3,,,,,,,,,,,,
5940,83,0,0.0,1.0,2.0,0.0,0.0,3,0,1,0,3,3,56000.0,0.0,0.5,134.0,8308.965,616.4044,25410.021,3498.5115,45480.65,0.0,1.0,0.0
5941,83,0,0.0,1.0,2.0,3.0,0.0,3,0,1,0,3,3,,,,,,,,,,,,
5942,83,0,0.0,1.0,2.0,3.0,0.0,3,0,1,0,3,3,120000.0,0.0,,60.0,2221.277,124.94684,9373.79,0.0,0.0,0.0,0.5,0.0
5943,83,0,0.0,1.0,3.0,3.0,0.0,3,0,1,0,3,3,145000.0,0.0,0.0,60.0,1180.0535,83.29789,17274.734,,166595.78,8.0,1.0,74634.914
5944,83,0,0.0,0.0,1.0,2.0,0.0,3,0,1,0,3,3,6000.0,0.0,,28.0,0.0,249.89368,2829.213,0.0,0.0,0.0,0.0,0.0
5945,83,0,0.0,1.0,2.0,3.0,0.0,3,0,1,0,3,3,5000.0,0.0,,0.0,20.824472,499.78735,6257.06,0.0,0.0,0.0,1.0,0.0
5946,83,0,0.0,0.0,3.0,3.0,0.0,3,0,1,0,3,3,10000.0,8329.789285651932,,32.0,208.24474,0.0,5742.2793,0.0,0.0,0.0,1.0,0.0
5947,83,0,0.0,1.0,3.0,3.0,0.0,3,0,1,0,3,3,960000.0,0.0,0.0,70.0,2950.1338,166.59578,25309.51,,,0.0,1.0,105121.94
