,n_per_pol,sim_num,MSE,L1_loss,IOU,min_dosage,best_pol_diff
195,100,95,1.364523076647514,1.8839256808155103,0.0,False,0.8059739583200365
196,100,96,1.29754344275623,1.8180071328038903,0.0,False,0.7953630995233976
197,100,97,1.3708181966484807,1.895421872616704,0.0,False,0.7539632403177654
198,100,98,1.371577401232862,1.8948017343137429,0.0,False,0.7677566691911926
199,100,99,1.3137204661465236,1.833031669826143,0.0,False,0.8068879632038035
200,1000,0,1.3627573980913894,1.8872244765088646,0.0,False,0.7553292158252489
201,1000,1,1.3492104736730217,1.872855743986594,0.0,False,0.7635472968642754
202,1000,2,1.3409289558191413,1.859834418371224,0.0,False,0.8109453744791733
203,1000,3,1.365861581931244,1.8883057795736782,0.0,False,0.775558023575659
204,1000,4,1.3405673962226787,1.8628863039649528,0.0,False,0.7768109225772619
205,1000,5,1.3630542132362318,1.8834934285545724,0.0,False,0.795607846816595
206,1000,6,1.3692464314054724,1.8923939567595898,0.0,False,0.7685247464588265
207,1000,7,1.3614160046279813,1.883374376222586,0.0,False,0.7804162840539526
208,1000,8,1.374521915754397,1.8925856358781807,0.0,False,0.8193627987621639
209,1000,9,1.3537895911408748,1.8727194109368401,0.0,False,0.8107018020403469
210,1000,10,1.3395076919990538,1.8591806476627872,0.0,False,0.803270443362667
211,1000,11,1.3753929699114626,1.8992273538236355,0.0,False,0.7616561608782719
212,1000,12,1.3651083126505164,1.8891374198038604,0.0,False,0.7597089284665595
213,1000,13,1.3662568676669429,1.8865432355016285,0.0,False,0.7971363216531433
214,1000,14,1.393034385917103,1.9136497733310123,0.0,False,0.7938461258609077
215,1000,15,1.3666315727075444,1.8877581333799518,0.0,False,0.7887343932759272
216,1000,16,1.398696790171328,1.92538087316385,0.0,False,0.7331591700747824
217,1000,17,1.346054399704988,1.8697839938589564,0.0,False,0.7627040584603151
218,1000,18,1.3652874514552369,1.8883640811556899,0.0,False,0.7692337029954697
219,1000,19,1.3520806380826398,1.870968084697811,0.0,False,0.811125533848287
220,1000,20,1.3571718507984705,1.8787236321319332,0.0,False,0.7844821866653735
221,1000,21,1.3572210945822114,1.8814751473301183,0.0,False,0.7574594725209325
222,1000,22,1.334661954813876,1.8569982006980095,0.0,False,0.7766375411586655
223,1000,23,1.3873271667781244,1.9050968192291253,0.0,False,0.822303475489992
224,1000,24,1.3645226770574412,1.885105587413527,0.0,False,0.7941708964391445
225,1000,25,1.3594255886475304,1.881150190436198,0.0,False,0.7827539821133236
226,1000,26,1.3560834380572906,1.8792290478608278,0.0,False,0.7685439019646285
227,1000,27,1.3454792209093525,1.8670074046358494,0.0,False,0.7847181627350306
228,1000,28,1.370790587571974,1.8932850212255006,0.0,False,0.7750556634647339
229,1000,29,1.3363528362682773,1.857627303979997,0.0,False,0.7872553228828023
230,1000,30,1.3641260121544365,1.8814042785185146,0.0,False,0.8272173363592197
231,1000,31,1.3717971042250054,1.8908014510554032,0.0,False,0.809956531696022
232,1000,32,1.3492272298599888,1.8712650491663265,0.0,False,0.779621806936623
233,1000,33,1.343035085868495,1.8637387299968844,0.0,False,0.7929635587161057
